session_id,phase_idx,class_id_target,class_name_target,condition,take,frame,class_id_pred,class_name_pred,confidence
20260317_022534,10,14,Sphere 3-Finger,air,1,4,14,Sphere 3-Finger,0.5515
20260317_022534,10,14,Sphere 3-Finger,air,1,5,14,Sphere 3-Finger,0.6657
20260317_022534,10,14,Sphere 3-Finger,air,1,6,14,Sphere 3-Finger,0.7206
20260317_022534,10,14,Sphere 3-Finger,air,1,7,14,Sphere 3-Finger,0.6733
20260317_022534,10,14,Sphere 3-Finger,air,1,8,14,Sphere 3-Finger,0.6788
20260317_022534,10,14,Sphere 3-Finger,air,1,9,14,Sphere 3-Finger,0.7087
20260317_022534,10,14,Sphere 3-Finger,air,1,10,14,Sphere 3-Finger,0.6997
20260317_022534,10,14,Sphere 3-Finger,air,1,11,14,Sphere 3-Finger,0.7199
20260317_022534,10,14,Sphere 3-Finger,air,1,12,14,Sphere 3-Finger,0.6586
20260317_022534,10,14,Sphere 3-Finger,air,1,13,14,Sphere 3-Finger,0.7641
20260317_022534,10,14,Sphere 3-Finger,air,1,14,14,Sphere 3-Finger,0.6008
20260317_022534,10,14,Sphere 3-Finger,air,1,15,14,Sphere 3-Finger,0.694
20260317_022534,10,14,Sphere 3-Finger,air,1,16,14,Sphere 3-Finger,0.7249
20260317_022534,10,14,Sphere 3-Finger,air,1,17,14,Sphere 3-Finger,0.6667
20260317_022534,10,14,Sphere 3-Finger,air,1,18,14,Sphere 3-Finger,0.621
20260317_022534,10,14,Sphere 3-Finger,air,1,19,14,Sphere 3-Finger,0.7041
20260317_022534,10,14,Sphere 3-Finger,air,1,20,14,Sphere 3-Finger,0.7059
20260317_022534,10,14,Sphere 3-Finger,air,1,21,14,Sphere 3-Finger,0.6677
20260317_022534,10,14,Sphere 3-Finger,air,1,22,14,Sphere 3-Finger,0.5455
20260317_022534,10,14,Sphere 3-Finger,air,1,23,14,Sphere 3-Finger,0.6915
20260317_022534,10,14,Sphere 3-Finger,air,1,24,14,Sphere 3-Finger,0.7378
20260317_022534,10,14,Sphere 3-Finger,air,1,25,14,Sphere 3-Finger,0.6152
20260317_022534,10,14,Sphere 3-Finger,air,1,26,14,Sphere 3-Finger,0.7361
20260317_022534,10,14,Sphere 3-Finger,air,1,27,14,Sphere 3-Finger,0.7151
20260317_022534,10,14,Sphere 3-Finger,air,1,28,14,Sphere 3-Finger,0.7215
20260317_022534,10,14,Sphere 3-Finger,air,1,29,14,Sphere 3-Finger,0.6017
20260317_022534,10,14,Sphere 3-Finger,air,1,30,14,Sphere 3-Finger,0.664
20260317_022534,10,14,Sphere 3-Finger,air,1,31,14,Sphere 3-Finger,0.7374
20260317_022534,10,14,Sphere 3-Finger,air,1,32,14,Sphere 3-Finger,0.5883
20260317_022534,10,14,Sphere 3-Finger,air,1,33,14,Sphere 3-Finger,0.6314
20260317_022534,10,14,Sphere 3-Finger,air,1,34,14,Sphere 3-Finger,0.7543
20260317_022534,10,14,Sphere 3-Finger,air,1,35,14,Sphere 3-Finger,0.7777
20260317_022534,10,14,Sphere 3-Finger,air,1,36,14,Sphere 3-Finger,0.5929
20260317_022534,10,14,Sphere 3-Finger,air,1,37,14,Sphere 3-Finger,0.8053
20260317_022534,10,14,Sphere 3-Finger,air,1,38,14,Sphere 3-Finger,0.7029
20260317_022534,10,14,Sphere 3-Finger,air,1,39,14,Sphere 3-Finger,0.5162
20260317_022534,10,14,Sphere 3-Finger,air,1,40,14,Sphere 3-Finger,0.7826
20260317_022534,10,14,Sphere 3-Finger,air,1,41,14,Sphere 3-Finger,0.654
20260317_022534,10,14,Sphere 3-Finger,air,1,42,14,Sphere 3-Finger,0.7452
20260317_022534,10,14,Sphere 3-Finger,air,1,43,14,Sphere 3-Finger,0.7554
20260317_022534,10,14,Sphere 3-Finger,air,1,44,14,Sphere 3-Finger,0.7129
20260317_022534,10,14,Sphere 3-Finger,air,1,45,14,Sphere 3-Finger,0.7491
20260317_022534,10,14,Sphere 3-Finger,air,1,46,14,Sphere 3-Finger,0.7534
20260317_022534,10,14,Sphere 3-Finger,air,1,47,14,Sphere 3-Finger,0.751
20260317_022534,10,14,Sphere 3-Finger,air,1,48,14,Sphere 3-Finger,0.761
20260317_022534,10,14,Sphere 3-Finger,air,1,49,14,Sphere 3-Finger,0.7048
20260317_022534,10,14,Sphere 3-Finger,air,1,50,14,Sphere 3-Finger,0.7314
20260317_022534,10,14,Sphere 3-Finger,air,1,51,14,Sphere 3-Finger,0.7332
20260317_022534,10,14,Sphere 3-Finger,air,1,52,14,Sphere 3-Finger,0.7431
20260317_022534,10,14,Sphere 3-Finger,air,1,53,14,Sphere 3-Finger,0.705
20260317_022534,10,14,Sphere 3-Finger,air,1,54,14,Sphere 3-Finger,0.7616
20260317_022534,10,14,Sphere 3-Finger,air,1,55,14,Sphere 3-Finger,0.7602
20260317_022534,10,14,Sphere 3-Finger,air,1,56,14,Sphere 3-Finger,0.6318
20260317_022534,10,14,Sphere 3-Finger,air,1,57,14,Sphere 3-Finger,0.7525
20260317_022534,10,14,Sphere 3-Finger,air,1,58,14,Sphere 3-Finger,0.7025
20260317_022534,10,14,Sphere 3-Finger,air,1,59,14,Sphere 3-Finger,0.7984
20260317_022534,10,14,Sphere 3-Finger,air,1,60,14,Sphere 3-Finger,0.6748
20260317_022534,10,14,Sphere 3-Finger,air,1,61,14,Sphere 3-Finger,0.6771
20260317_022534,10,14,Sphere 3-Finger,air,1,62,14,Sphere 3-Finger,0.6074
20260317_022534,10,14,Sphere 3-Finger,air,1,63,14,Sphere 3-Finger,0.7457
20260317_022534,10,14,Sphere 3-Finger,air,1,64,14,Sphere 3-Finger,0.6043
20260317_022534,10,14,Sphere 3-Finger,air,1,65,14,Sphere 3-Finger,0.7768
20260317_022534,11,14,Sphere 3-Finger,object,1,0,27,Tripod,0.6251
20260317_022534,11,14,Sphere 3-Finger,object,1,1,27,Tripod,0.6297
20260317_022534,11,14,Sphere 3-Finger,object,1,2,27,Tripod,0.6595
20260317_022534,11,14,Sphere 3-Finger,object,1,3,27,Tripod,0.6501
20260317_022534,11,14,Sphere 3-Finger,object,1,4,27,Tripod,0.7189
20260317_022534,11,14,Sphere 3-Finger,object,1,5,27,Tripod,0.6023
20260317_022534,11,14,Sphere 3-Finger,object,1,6,27,Tripod,0.7066
20260317_022534,11,14,Sphere 3-Finger,object,1,7,27,Tripod,0.6417
20260317_022534,11,14,Sphere 3-Finger,object,1,8,27,Tripod,0.6401
20260317_022534,11,14,Sphere 3-Finger,object,1,9,27,Tripod,0.6705
20260317_022534,11,14,Sphere 3-Finger,object,1,10,27,Tripod,0.7925
20260317_022534,11,14,Sphere 3-Finger,object,1,11,27,Tripod,0.6664
20260317_022534,11,14,Sphere 3-Finger,object,1,12,27,Tripod,0.658
20260317_022534,11,14,Sphere 3-Finger,object,1,13,27,Tripod,0.8582
20260317_022534,11,14,Sphere 3-Finger,object,1,14,27,Tripod,0.8766
20260317_022534,11,14,Sphere 3-Finger,object,1,15,27,Tripod,0.9093
20260317_022534,11,14,Sphere 3-Finger,object,1,16,27,Tripod,0.9165
20260317_022534,11,14,Sphere 3-Finger,object,1,17,27,Tripod,0.7039
20260317_022534,11,14,Sphere 3-Finger,object,1,18,27,Tripod,0.642
20260317_022534,11,14,Sphere 3-Finger,object,1,19,27,Tripod,0.6637
20260317_022534,11,14,Sphere 3-Finger,object,1,20,27,Tripod,0.5991
20260317_022534,11,14,Sphere 3-Finger,object,1,21,27,Tripod,0.6656
20260317_022534,11,14,Sphere 3-Finger,object,1,22,27,Tripod,0.7068
20260317_022534,11,14,Sphere 3-Finger,object,1,23,27,Tripod,0.7344
20260317_022534,11,14,Sphere 3-Finger,object,1,24,27,Tripod,0.7775
20260317_022534,11,14,Sphere 3-Finger,object,1,25,27,Tripod,0.7299
20260317_022534,11,14,Sphere 3-Finger,object,1,26,27,Tripod,0.7593
20260317_022534,11,14,Sphere 3-Finger,object,1,27,27,Tripod,0.796
20260317_022534,11,14,Sphere 3-Finger,object,1,28,27,Tripod,0.7701
20260317_022534,11,14,Sphere 3-Finger,object,1,29,27,Tripod,0.7894
20260317_022534,11,14,Sphere 3-Finger,object,1,30,27,Tripod,0.7537
20260317_022534,11,14,Sphere 3-Finger,object,1,31,27,Tripod,0.8089
20260317_022534,11,14,Sphere 3-Finger,object,1,32,27,Tripod,0.83
20260317_022534,11,14,Sphere 3-Finger,object,1,33,27,Tripod,0.8206
20260317_022534,11,14,Sphere 3-Finger,object,1,34,27,Tripod,0.7851
20260317_022534,11,14,Sphere 3-Finger,object,1,35,27,Tripod,0.7908
20260317_022534,11,14,Sphere 3-Finger,object,1,36,27,Tripod,0.8287
20260317_022534,11,14,Sphere 3-Finger,object,1,37,27,Tripod,0.7881
20260317_022534,11,14,Sphere 3-Finger,object,1,38,27,Tripod,0.7472
20260317_022534,11,14,Sphere 3-Finger,object,1,39,27,Tripod,0.8419
20260317_022534,11,14,Sphere 3-Finger,object,1,40,27,Tripod,0.8322
20260317_022534,11,14,Sphere 3-Finger,object,1,41,27,Tripod,0.8269
20260317_022534,11,14,Sphere 3-Finger,object,1,42,27,Tripod,0.8273
20260317_022534,11,14,Sphere 3-Finger,object,1,43,27,Tripod,0.8573
20260317_022534,11,14,Sphere 3-Finger,object,1,44,27,Tripod,0.7868
20260317_022534,11,14,Sphere 3-Finger,object,1,45,27,Tripod,0.8274
20260317_022534,11,14,Sphere 3-Finger,object,1,46,27,Tripod,0.7646
20260317_022534,11,14,Sphere 3-Finger,object,1,47,27,Tripod,0.8217
20260317_022534,11,14,Sphere 3-Finger,object,1,48,27,Tripod,0.777
20260317_022534,11,14,Sphere 3-Finger,object,1,49,27,Tripod,0.7625
20260317_022534,11,14,Sphere 3-Finger,object,1,50,27,Tripod,0.8589
20260317_022534,11,14,Sphere 3-Finger,object,1,51,27,Tripod,0.7908
20260317_022534,11,14,Sphere 3-Finger,object,1,52,27,Tripod,0.8114
20260317_022534,11,14,Sphere 3-Finger,object,1,53,27,Tripod,0.8023
20260317_022534,11,14,Sphere 3-Finger,object,1,54,27,Tripod,0.7675
20260317_022534,11,14,Sphere 3-Finger,object,1,55,27,Tripod,0.8391
20260317_022534,11,14,Sphere 3-Finger,object,1,56,27,Tripod,0.7961
20260317_022534,11,14,Sphere 3-Finger,object,1,57,27,Tripod,0.8045
20260317_022534,11,14,Sphere 3-Finger,object,1,58,27,Tripod,0.7636
20260317_022534,11,14,Sphere 3-Finger,object,1,59,27,Tripod,0.7927
20260317_022534,11,14,Sphere 3-Finger,object,1,60,27,Tripod,0.8118
20260317_022534,11,14,Sphere 3-Finger,object,1,61,27,Tripod,0.8418
20260317_022534,11,14,Sphere 3-Finger,object,1,62,27,Tripod,0.8442
20260317_022534,11,14,Sphere 3-Finger,object,1,63,27,Tripod,0.8425
20260317_022534,11,14,Sphere 3-Finger,object,1,64,27,Tripod,0.819
20260317_022534,12,26,Quadpod,air,1,0,14,Sphere 3-Finger,0.4001
20260317_022534,12,26,Quadpod,air,1,1,14,Sphere 3-Finger,0.2642
20260317_022534,12,26,Quadpod,air,1,2,27,Tripod,0.2379
20260317_022534,12,26,Quadpod,air,1,3,27,Tripod,0.2807
20260317_022534,12,26,Quadpod,air,1,4,17,Adduction Grip,0.2694
20260317_022534,12,26,Quadpod,air,1,5,27,Tripod,0.2604
20260317_022534,12,26,Quadpod,air,1,6,14,Sphere 3-Finger,0.3271
20260317_022534,12,26,Quadpod,air,1,7,27,Tripod,0.2758
20260317_022534,12,26,Quadpod,air,1,8,14,Sphere 3-Finger,0.3343
20260317_022534,12,26,Quadpod,air,1,9,4,Parallel Extension,0.2465
20260317_022534,12,26,Quadpod,air,1,10,9,Distal,0.2794
20260317_022534,12,26,Quadpod,air,1,11,5,Palmar,0.4662
20260317_022534,12,26,Quadpod,air,1,12,5,Palmar,0.3399
20260317_022534,12,26,Quadpod,air,1,13,5,Palmar,0.4793
20260317_022534,12,26,Quadpod,air,1,14,5,Palmar,0.4839
20260317_022534,12,26,Quadpod,air,1,15,5,Palmar,0.4749
20260317_022534,12,26,Quadpod,air,1,16,5,Palmar,0.426
20260317_022534,12,26,Quadpod,air,1,17,5,Palmar,0.3831
20260317_022534,12,26,Quadpod,air,1,18,5,Palmar,0.3039
20260317_022534,12,26,Quadpod,air,1,19,5,Palmar,0.318
20260317_022534,12,26,Quadpod,air,1,20,5,Palmar,0.2423
20260317_022534,12,26,Quadpod,air,1,21,5,Palmar,0.2329
20260317_022534,12,26,Quadpod,air,1,22,5,Palmar,0.286
20260317_022534,12,26,Quadpod,air,1,23,5,Palmar,0.1682
20260317_022534,12,26,Quadpod,air,1,24,27,Tripod,0.2789
20260317_022534,12,26,Quadpod,air,1,25,14,Sphere 3-Finger,0.3687
20260317_022534,12,26,Quadpod,air,1,26,14,Sphere 3-Finger,0.4021
20260317_022534,12,26,Quadpod,air,1,27,27,Tripod,0.3207
20260317_022534,12,26,Quadpod,air,1,28,14,Sphere 3-Finger,0.3479
20260317_022534,12,26,Quadpod,air,1,29,27,Tripod,0.286
20260317_022534,12,26,Quadpod,air,1,30,14,Sphere 3-Finger,0.357
20260317_022534,12,26,Quadpod,air,1,31,27,Tripod,0.6024
20260317_022534,12,26,Quadpod,air,1,32,25,Precision Sphere,0.4331
20260317_022534,12,26,Quadpod,air,1,33,25,Precision Sphere,0.8232
20260317_022534,12,26,Quadpod,air,1,34,25,Precision Sphere,0.6083
20260317_022534,12,26,Quadpod,air,1,35,25,Precision Sphere,0.5764
20260317_022534,12,26,Quadpod,air,1,36,27,Tripod,0.816
20260317_022534,12,26,Quadpod,air,1,37,27,Tripod,0.2952
20260317_022534,12,26,Quadpod,air,1,38,27,Tripod,0.2439
20260317_022534,12,26,Quadpod,air,1,39,27,Tripod,0.2282
20260317_022534,12,26,Quadpod,air,1,40,17,Adduction Grip,0.2162
20260317_022534,12,26,Quadpod,air,1,41,17,Adduction Grip,0.2734
20260317_022534,12,26,Quadpod,air,1,42,27,Tripod,0.3028
20260317_022534,12,26,Quadpod,air,1,43,27,Tripod,0.2653
20260317_022534,12,26,Quadpod,air,1,44,17,Adduction Grip,0.2505
20260317_022534,12,26,Quadpod,air,1,45,27,Tripod,0.2356
20260317_022534,12,26,Quadpod,air,1,46,27,Tripod,0.1829
20260317_022534,12,26,Quadpod,air,1,47,27,Tripod,0.2177
20260317_022534,12,26,Quadpod,air,1,48,27,Tripod,0.185
20260317_022534,12,26,Quadpod,air,1,49,6,Medium Wrap,0.22
20260317_022534,12,26,Quadpod,air,1,50,27,Tripod,0.2268
20260317_022534,12,26,Quadpod,air,1,51,27,Tripod,0.187
20260317_022534,12,26,Quadpod,air,1,52,27,Tripod,0.245
20260317_022534,12,26,Quadpod,air,1,53,27,Tripod,0.2276
20260317_022534,12,26,Quadpod,air,1,54,27,Tripod,0.1737
20260317_022534,12,26,Quadpod,air,1,55,27,Tripod,0.1754
20260317_022534,12,26,Quadpod,air,1,56,27,Tripod,0.2055
20260317_022534,12,26,Quadpod,air,1,57,27,Tripod,0.2703
20260317_022534,12,26,Quadpod,air,1,58,17,Adduction Grip,0.2384
20260317_022534,12,26,Quadpod,air,1,59,27,Tripod,0.2709
20260317_022534,12,26,Quadpod,air,1,60,27,Tripod,0.272
20260317_022534,12,26,Quadpod,air,1,61,27,Tripod,0.3262
20260317_022534,12,26,Quadpod,air,1,62,27,Tripod,0.2845
20260317_022534,12,26,Quadpod,air,1,63,27,Tripod,0.3429
20260317_022534,12,26,Quadpod,air,1,64,27,Tripod,0.3412
20260317_022534,12,26,Quadpod,air,1,65,27,Tripod,0.3104
20260317_022534,12,26,Quadpod,air,1,66,27,Tripod,0.3362
20260317_022534,13,26,Quadpod,object,1,0,12,Power Sphere,0.8343
20260317_022534,13,26,Quadpod,object,1,1,12,Power Sphere,0.836
20260317_022534,13,26,Quadpod,object,1,2,12,Power Sphere,0.7964
20260317_022534,13,26,Quadpod,object,1,3,12,Power Sphere,0.8036
20260317_022534,13,26,Quadpod,object,1,4,12,Power Sphere,0.7938
20260317_022534,13,26,Quadpod,object,1,5,12,Power Sphere,0.845
20260317_022534,13,26,Quadpod,object,1,6,12,Power Sphere,0.828
20260317_022534,13,26,Quadpod,object,1,7,12,Power Sphere,0.7867
20260317_022534,13,26,Quadpod,object,1,8,12,Power Sphere,0.8184
20260317_022534,13,26,Quadpod,object,1,9,12,Power Sphere,0.7804
20260317_022534,13,26,Quadpod,object,1,10,12,Power Sphere,0.7999
20260317_022534,13,26,Quadpod,object,1,11,12,Power Sphere,0.8177
20260317_022534,13,26,Quadpod,object,1,12,12,Power Sphere,0.8289
20260317_022534,13,26,Quadpod,object,1,13,12,Power Sphere,0.7837
20260317_022534,13,26,Quadpod,object,1,14,12,Power Sphere,0.8335
20260317_022534,13,26,Quadpod,object,1,15,12,Power Sphere,0.6078
20260317_022534,13,26,Quadpod,object,1,16,12,Power Sphere,0.5271
20260317_022534,13,26,Quadpod,object,1,17,12,Power Sphere,0.5289
20260317_022534,13,26,Quadpod,object,1,18,12,Power Sphere,0.4343
20260317_022534,13,26,Quadpod,object,1,19,12,Power Sphere,0.3591
20260317_022534,13,26,Quadpod,object,1,20,12,Power Sphere,0.5173
20260317_022534,13,26,Quadpod,object,1,21,12,Power Sphere,0.4796
20260317_022534,13,26,Quadpod,object,1,22,12,Power Sphere,0.2088
20260317_022534,13,26,Quadpod,object,1,23,14,Sphere 3-Finger,0.163
20260317_022534,13,26,Quadpod,object,1,24,14,Sphere 3-Finger,0.1714
20260317_022534,13,26,Quadpod,object,1,25,12,Power Sphere,0.1517
20260317_022534,13,26,Quadpod,object,1,26,14,Sphere 3-Finger,0.2081
20260317_022534,13,26,Quadpod,object,1,27,12,Power Sphere,0.2314
20260317_022534,13,26,Quadpod,object,1,28,12,Power Sphere,0.3596
20260317_022534,13,26,Quadpod,object,1,29,12,Power Sphere,0.3122
20260317_022534,13,26,Quadpod,object,1,30,5,Palmar,0.4764
20260317_022534,13,26,Quadpod,object,1,31,5,Palmar,0.6176
20260317_022534,13,26,Quadpod,object,1,32,5,Palmar,0.5233
20260317_022534,13,26,Quadpod,object,1,33,5,Palmar,0.547
20260317_022534,13,26,Quadpod,object,1,34,5,Palmar,0.4816
20260317_022534,13,26,Quadpod,object,1,35,5,Palmar,0.5345
20260317_022534,13,26,Quadpod,object,1,36,5,Palmar,0.4199
20260317_022534,13,26,Quadpod,object,1,37,5,Palmar,0.4204
20260317_022534,13,26,Quadpod,object,1,38,5,Palmar,0.4142
20260317_022534,13,26,Quadpod,object,1,39,5,Palmar,0.3662
20260317_022534,13,26,Quadpod,object,1,40,5,Palmar,0.3826
20260317_022534,13,26,Quadpod,object,1,41,5,Palmar,0.4043
20260317_022534,13,26,Quadpod,object,1,42,5,Palmar,0.4032
20260317_022534,13,26,Quadpod,object,1,43,5,Palmar,0.4025
20260317_022534,13,26,Quadpod,object,1,44,5,Palmar,0.4126
20260317_022534,13,26,Quadpod,object,1,45,5,Palmar,0.378
20260317_022534,13,26,Quadpod,object,1,46,5,Palmar,0.3985
20260317_022534,13,26,Quadpod,object,1,47,5,Palmar,0.3844
20260317_022534,13,26,Quadpod,object,1,48,5,Palmar,0.3858
20260317_022534,13,26,Quadpod,object,1,49,5,Palmar,0.3726
20260317_022534,13,26,Quadpod,object,1,50,5,Palmar,0.4059
20260317_022534,13,26,Quadpod,object,1,51,5,Palmar,0.3973
20260317_022534,13,26,Quadpod,object,1,52,4,Parallel Extension,0.4121
20260317_022534,13,26,Quadpod,object,1,53,27,Tripod,0.232
20260317_022534,13,26,Quadpod,object,1,54,27,Tripod,0.2541
20260317_022534,13,26,Quadpod,object,1,55,24,Precision Disk,0.1836
20260317_022534,13,26,Quadpod,object,1,56,9,Distal,0.2829
20260317_022534,13,26,Quadpod,object,1,57,9,Distal,0.284
20260317_022534,13,26,Quadpod,object,1,58,9,Distal,0.1643
20260317_022534,13,26,Quadpod,object,1,59,6,Medium Wrap,0.1829
20260317_022534,13,26,Quadpod,object,1,60,6,Medium Wrap,0.169
20260317_022534,13,26,Quadpod,object,1,61,27,Tripod,0.2471
20260317_022534,13,26,Quadpod,object,1,62,9,Distal,0.2872
20260317_022534,13,26,Quadpod,object,1,63,4,Parallel Extension,0.4485
20260317_022534,13,26,Quadpod,object,1,64,4,Parallel Extension,0.4518
20260317_022534,13,26,Quadpod,object,1,65,4,Parallel Extension,0.5292
20260317_022534,13,26,Quadpod,object,1,66,4,Parallel Extension,0.4957
20260317_022534,13,26,Quadpod,object,1,67,4,Parallel Extension,0.5064
20260317_022534,13,26,Quadpod,object,1,68,4,Parallel Extension,0.4903
20260317_022534,13,26,Quadpod,object,1,69,4,Parallel Extension,0.4803
20260317_022534,13,26,Quadpod,object,1,70,4,Parallel Extension,0.5566
20260317_022534,13,26,Quadpod,object,1,71,4,Parallel Extension,0.4774
20260317_022534,13,26,Quadpod,object,1,72,4,Parallel Extension,0.4383
20260317_022534,13,26,Quadpod,object,1,73,5,Palmar,0.7511
20260317_022534,14,27,Tripod,air,1,0,14,Sphere 3-Finger,0.5499
20260317_022534,14,27,Tripod,air,1,1,27,Tripod,0.6985
20260317_022534,14,27,Tripod,air,1,2,14,Sphere 3-Finger,0.6106
20260317_022534,14,27,Tripod,air,1,3,27,Tripod,0.5624
20260317_022534,14,27,Tripod,air,1,4,27,Tripod,0.5975
20260317_022534,14,27,Tripod,air,1,5,27,Tripod,0.7049
20260317_022534,14,27,Tripod,air,1,6,27,Tripod,0.5567
20260317_022534,14,27,Tripod,air,1,7,27,Tripod,0.6344
20260317_022534,14,27,Tripod,air,1,8,27,Tripod,0.5456
20260317_022534,14,27,Tripod,air,1,9,27,Tripod,0.6577
20260317_022534,14,27,Tripod,air,1,10,27,Tripod,0.5878
20260317_022534,14,27,Tripod,air,1,11,27,Tripod,0.6131
20260317_022534,14,27,Tripod,air,1,12,14,Sphere 3-Finger,0.6204
20260317_022534,14,27,Tripod,air,1,13,14,Sphere 3-Finger,0.6764
20260317_022534,14,27,Tripod,air,1,14,14,Sphere 3-Finger,0.7298
20260317_022534,14,27,Tripod,air,1,15,14,Sphere 3-Finger,0.5021
20260317_022534,14,27,Tripod,air,1,16,14,Sphere 3-Finger,0.6816
20260317_022534,14,27,Tripod,air,1,17,14,Sphere 3-Finger,0.7134
20260317_022534,14,27,Tripod,air,1,18,14,Sphere 3-Finger,0.7203
20260317_022534,14,27,Tripod,air,1,19,14,Sphere 3-Finger,0.6893
20260317_022534,14,27,Tripod,air,1,20,14,Sphere 3-Finger,0.7342
20260317_022534,14,27,Tripod,air,1,21,14,Sphere 3-Finger,0.6047
20260317_022534,14,27,Tripod,air,1,22,14,Sphere 3-Finger,0.5776
20260317_022534,14,27,Tripod,air,1,23,14,Sphere 3-Finger,0.6947
20260317_022534,14,27,Tripod,air,1,24,14,Sphere 3-Finger,0.6899
20260317_022534,14,27,Tripod,air,1,25,14,Sphere 3-Finger,0.6326
20260317_022534,14,27,Tripod,air,1,26,14,Sphere 3-Finger,0.5795
20260317_022534,14,27,Tripod,air,1,27,27,Tripod,0.5103
20260317_022534,14,27,Tripod,air,1,28,27,Tripod,0.6318
20260317_022534,14,27,Tripod,air,1,29,27,Tripod,0.8074
20260317_022534,14,27,Tripod,air,1,30,27,Tripod,0.6706
20260317_022534,14,27,Tripod,air,1,31,14,Sphere 3-Finger,0.8414
20260317_022534,14,27,Tripod,air,1,32,14,Sphere 3-Finger,0.7785
20260317_022534,14,27,Tripod,air,1,33,14,Sphere 3-Finger,0.7272
20260317_022534,14,27,Tripod,air,1,34,14,Sphere 3-Finger,0.8414
20260317_022534,14,27,Tripod,air,1,35,14,Sphere 3-Finger,0.7408
20260317_022534,14,27,Tripod,air,1,36,27,Tripod,0.4922
20260317_022534,14,27,Tripod,air,1,37,14,Sphere 3-Finger,0.7805
20260317_022534,14,27,Tripod,air,1,38,14,Sphere 3-Finger,0.877
20260317_022534,14,27,Tripod,air,1,39,14,Sphere 3-Finger,0.8645
20260317_022534,14,27,Tripod,air,1,40,14,Sphere 3-Finger,0.8648
20260317_022534,14,27,Tripod,air,1,41,14,Sphere 3-Finger,0.8543
20260317_022534,14,27,Tripod,air,1,42,14,Sphere 3-Finger,0.8024
20260317_022534,14,27,Tripod,air,1,43,14,Sphere 3-Finger,0.7306
20260317_022534,14,27,Tripod,air,1,44,14,Sphere 3-Finger,0.8427
20260317_022534,14,27,Tripod,air,1,45,14,Sphere 3-Finger,0.7895
20260317_022534,14,27,Tripod,air,1,46,14,Sphere 3-Finger,0.8247
20260317_022534,14,27,Tripod,air,1,47,14,Sphere 3-Finger,0.7311
20260317_022534,14,27,Tripod,air,1,48,14,Sphere 3-Finger,0.8022
20260317_022534,14,27,Tripod,air,1,49,14,Sphere 3-Finger,0.8301
20260317_022534,14,27,Tripod,air,1,50,14,Sphere 3-Finger,0.6963
20260317_022534,14,27,Tripod,air,1,51,14,Sphere 3-Finger,0.7662
20260317_022534,14,27,Tripod,air,1,52,14,Sphere 3-Finger,0.8278
20260317_022534,14,27,Tripod,air,1,53,14,Sphere 3-Finger,0.8016
20260317_022534,14,27,Tripod,air,1,54,14,Sphere 3-Finger,0.835
20260317_022534,14,27,Tripod,air,1,55,14,Sphere 3-Finger,0.7807
20260317_022534,14,27,Tripod,air,1,56,14,Sphere 3-Finger,0.8156
20260317_022534,14,27,Tripod,air,1,57,14,Sphere 3-Finger,0.8008
20260317_022534,14,27,Tripod,air,1,58,14,Sphere 3-Finger,0.8187
20260317_022534,14,27,Tripod,air,1,59,14,Sphere 3-Finger,0.8485
20260317_022534,14,27,Tripod,air,1,60,14,Sphere 3-Finger,0.6569
20260317_022534,14,27,Tripod,air,1,61,14,Sphere 3-Finger,0.8596
20260317_022534,14,27,Tripod,air,1,62,14,Sphere 3-Finger,0.8618
20260317_022534,14,27,Tripod,air,1,63,14,Sphere 3-Finger,0.5393
20260317_022534,14,27,Tripod,air,1,64,14,Sphere 3-Finger,0.5401
20260317_022534,14,27,Tripod,air,1,65,14,Sphere 3-Finger,0.6325
20260317_022534,14,27,Tripod,air,1,66,14,Sphere 3-Finger,0.7704
20260317_022534,14,27,Tripod,air,1,67,14,Sphere 3-Finger,0.8307
20260317_022534,14,27,Tripod,air,1,68,14,Sphere 3-Finger,0.6352
20260317_022534,14,27,Tripod,air,1,69,14,Sphere 3-Finger,0.7817
20260317_022534,14,27,Tripod,air,1,70,14,Sphere 3-Finger,0.8226
20260317_022534,14,27,Tripod,air,1,71,14,Sphere 3-Finger,0.7725
20260317_022534,15,27,Tripod,object,1,0,14,Sphere 3-Finger,0.5122
20260317_022534,15,27,Tripod,object,1,1,14,Sphere 3-Finger,0.6019
20260317_022534,15,27,Tripod,object,1,2,27,Tripod,0.4775
20260317_022534,15,27,Tripod,object,1,3,27,Tripod,0.6399
20260317_022534,15,27,Tripod,object,1,4,27,Tripod,0.3657
20260317_022534,15,27,Tripod,object,1,5,27,Tripod,0.5891
20260317_022534,15,27,Tripod,object,1,6,27,Tripod,0.5897
20260317_022534,15,27,Tripod,object,1,7,27,Tripod,0.7324
20260317_022534,15,27,Tripod,object,1,8,27,Tripod,0.8433
20260317_022534,15,27,Tripod,object,1,9,27,Tripod,0.8672
20260317_022534,15,27,Tripod,object,1,10,27,Tripod,0.7904
20260317_022534,15,27,Tripod,object,1,11,27,Tripod,0.6714
20260317_022534,15,27,Tripod,object,1,12,27,Tripod,0.6003
20260317_022534,16,13,Sphere 4-Finger,air,1,0,24,Precision Disk,0.2874
20260317_022534,16,13,Sphere 4-Finger,air,1,1,24,Precision Disk,0.263
20260317_022534,16,13,Sphere 4-Finger,air,1,2,12,Power Sphere,0.3125
20260317_022534,16,13,Sphere 4-Finger,air,1,3,24,Precision Disk,0.2534
